Year,County,Age Range,Gender,Count,Missing
2008,Carlow,25 to 34 years,Male,22,N
2008,Carlow,25 to 34 years,Female,8,N
2008,Carlow,25 to 34 years,Non-binary,0,N
2008,Carlow,25 to 34 years,In another way,0,N
2008,Carlow,25 to 34 years,Unknown,0,N
2008,Carlow,35 to 44 years,Male,25,N
2008,Carlow,35 to 44 years,Female,6,N
2008,Carlow,35 to 44 years,Non-binary,0,N
2008,Carlow,35 to 44 years,In another way,0,N
2008,Carlow,35 to 44 years,Unknown,0,N
2008,Carlow,45 to 64 years,Male,32,N
2008,Carlow,45 to 64 years,Female,10,N
2008,Carlow,45 to 64 years,Non-binary,0,N
2008,Carlow,45 to 64 years,In another way,0,N
2008,Carlow,45 to 64 years,Unknown,0,N
2008,Carlow,65 years or over,Male,0,Y
2008,Carlow,65 years or over,Female,0,N
2008,Carlow,65 years or over,Non-binary,0,N
2008,Carlow,65 years or over,In another way,0,N
2008,Carlow,65 years or over,Unknown,0,N
2008,Carlow,Unknown,Male,0,N
2008,Carlow,Unknown,Female,0,N
2008,Carlow,Unknown,Non-binary,0,N
2008,Carlow,Unknown,In another way,0,N
2008,Carlow,Unknown,Unknown,0,N
2008,Dublin,Under 18,Male,32,N
2008,Dublin,Under 18,Female,18,N
2008,Dublin,Under 18,Non-binary,0,N
2008,Dublin,Under 18,In another way,0,N
2008,Dublin,Under 18,Unknown,0,N
2008,Dublin,18 to 24 years,Male,125,N
2008,Dublin,18 to 24 years,Female,27,N
2008,Dublin,18 to 24 years,Non-binary,0,N
2008,Dublin,18 to 24 years,In another way,0,N
2008,Dublin,18 to 24 years,Unknown,0,N
2008,Dublin,25 to 34 years,Male,272,N
2008,Dublin,25 to 34 years,Female,90,N
2008,Dublin,25 to 34 years,Non-binary,0,N
2008,Dublin,25 to 34 years,In another way,0,N
2008,Dublin,25 to 34 years,Unknown,0,Y
2008,Dublin,35 to 44 years,Male,326,N
2008,Dublin,35 to 44 years,Female,114,N
2008,Dublin,35 to 44 years,Non-binary,0,N
2008,Dublin,35 to 44 years,In another way,0,N
2008,Dublin,35 to 44 years,Unknown,0,N
2008,Dublin,45 to 64 years,Male,337,N
2008,Dublin,45 to 64 years,Female,190,N
2008,Dublin,45 to 64 years,Non-binary,0,N
2008,Dublin,45 to 64 years,In another way,0,N
2008,Dublin,45 to 64 years,Unknown,0,Y
2008,Dublin,65 years or over,Male,26,N
2008,Dublin,65 years or over,Female,10,N
2008,Dublin,65 years or over,Non-binary,0,N
2008,Dublin,65 years or over,In another way,0,N
2008,Dublin,65 years or over,Unknown,0,N
2008,Dublin,Unknown,Male,0,Y
2008,Dublin,Unknown,Female,0,N
2008,Dublin,Unknown,Non-binary,0,N
2008,Dublin,Unknown,In another way,0,N
2008,Dublin,Unknown,Unknown,0,N
2008,Donegal,Under 18,Male,10,N
2008,Donegal,Under 18,Female,9,N
2008,Donegal,Under 18,Non-binary,0,N
2008,Donegal,Under 18,In another way,0,N
2008,Donegal,Under 18,Unknown,0,N
2008,Donegal,18 to 24 years,Male,60,N
2008,Donegal,18 to 24 years,Female,19,N
2008,Donegal,18 to 24 years,Non-binary,0,N
2008,Donegal,18 to 24 years,In another way,0,N
2008,Donegal,18 to 24 years,Unknown,0,N
2008,Donegal,25 to 34 years,Male,78,N
2008,Donegal,25 to 34 years,Female,33,N
2008,Donegal,25 to 34 years,Non-binary,0,N
2008,Donegal,25 to 34 years,In another way,0,N
2008,Donegal,25 to 34 years,Unknown,0,N
2008,Donegal,35 to 44 years,Male,113,N
2008,Donegal,35 to 44 years,Female,59,N
2008,Donegal,35 to 44 years,Non-binary,0,N
2008,Donegal,35 to 44 years,In another way,0,N
2008,Donegal,35 to 44 years,Unknown,0,N
2008,Donegal,45 to 64 years,Male,112,N
2008,Donegal,45 to 64 years,Female,64,N
2008,Donegal,45 to 64 years,Non-binary,0,N
2008,Donegal,45 to 64 years,In another way,0,N
2008,Donegal,45 to 64 years,Unknown,0,N
2008,Donegal,65 years or over,Male,13,N
2008,Donegal,65 years or over,Female,6,N
2008,Donegal,65 years or over,Non-binary,0,N
2008,Donegal,65 years or over,In another way,0,N
2008,Donegal,65 years or over,Unknown,0,N
2008,Donegal,Unknown,Male,0,N
2008,Donegal,Unknown,Female,0,N
2008,Donegal,Unknown,Non-binary,0,N
2008,Donegal,Unknown,In another way,0,N
2008,Donegal,Unknown,Unknown,0,N
2008,Galway,Under 18,Male,10,N
2008,Galway,Under 18,Female,0,N
2008,Galway,Under 18,Non-binary,0,N
2008,Galway,Under 18,In another way,0,N
2008,Galway,Under 18,Unknown,0,N
2008,Galway,18 to 24 years,Male,38,N
2008,Galway,18 to 24 years,Female,15,N
2008,Galway,18 to 24 years,Non-binary,0,N
2008,Galway,18 to 24 years,In another way,0,N
2008,Galway,18 to 24 years,Unknown,0,N
2008,Galway,25 to 34 years,Male,64,N
2008,Galway,25 to 34 years,Female,22,N
2008,Galway,25 to 34 years,Non-binary,0,N
2008,Galway,25 to 34 years,In another way,0,N
2008,Galway,25 to 34 years,Unknown,0,Y
2008,Galway,35 to 44 years,Male,88,N
2008,Galway,35 to 44 years,Female,27,N
2008,Galway,35 to 44 years,Non-binary,0,N
2008,Galway,35 to 44 years,In another way,0,N
2008,Galway,35 to 44 years,Unknown,0,N
2008,Galway,45 to 64 years,Male,75,N
2008,Galway,45 to 64 years,Female,29,N
2008,Galway,45 to 64 years,Non-binary,0,N
2008,Galway,45 to 64 years,In another way,0,N
2008,Galway,45 to 64 years,Unknown,0,N
2008,Galway,65 years or over,Male,0,Y
2008,Galway,65 years or over,Female,6,N
2008,Galway,65 years or over,Non-binary,0,N
2008,Galway,65 years or over,In another way,0,N
2008,Galway,65 years or over,Unknown,0,N
2008,Galway,Unknown,Male,0,N
2008,Galway,Unknown,Female,0,N
2008,Galway,Unknown,Non-binary,0,N
2008,Galway,Unknown,In another way,0,N
2008,Galway,Unknown,Unknown,0,N
2008,Kildare,Under 18,Male,0,N
2008,Kildare,Under 18,Female,0,Y
2008,Kildare,Under 18,Non-binary,0,N
2008,Kildare,Under 18,In another way,0,N
2008,Kildare,Under 18,Unknown,0,N
2008,Kildare,18 to 24 years,Male,20,N
2008,Kildare,18 to 24 years,Female,9,N
2008,Kildare,18 to 24 years,Non-binary,0,N
2008,Kildare,18 to 24 years,In another way,0,N
2008,Kildare,18 to 24 years,Unknown,0,N
2008,Kildare,25 to 34 years,Male,51,N
2008,Kildare,25 to 34 years,Female,42,N
2008,Kildare,25 to 34 years,Non-binary,0,N
2008,Kildare,25 to 34 years,In another way,0,N
2008,Kildare,25 to 34 years,Unknown,0,N
2008,Kildare,35 to 44 years,Male,47,N
2008,Kildare,35 to 44 years,Female,24,N
2008,Kildare,35 to 44 years,Non-binary,0,N
2008,Kildare,35 to 44 years,In another way,0,N
2008,Kildare,35 to 44 years,Unknown,0,N
2008,Kildare,45 to 64 years,Male,35,N
2008,Kildare,45 to 64 years,Female,54,N
2008,Kildare,45 to 64 years,Non-binary,0,N
2008,Kildare,45 to 64 years,In another way,0,N
2008,Kildare,45 to 64 years,Unknown,0,N
2008,Kildare,65 years or over,Male,0,Y
2008,Kildare,65 years or over,Female,0,Y
2008,Kildare,65 years or over,Non-binary,0,N
2008,Kildare,65 years or over,In another way,0,N
2008,Kildare,65 years or over,Unknown,0,N
2008,Kildare,Unknown,Male,0,N
2008,Kildare,Unknown,Female,0,N
2008,Kildare,Unknown,Non-binary,0,N
2008,Kildare,Unknown,In another way,0,N
2008,Kildare,Unknown,Unknown,0,N
2008,Kilkenny,Under 18,Male,7,N
2008,Kilkenny,Under 18,Female,0,N
2008,Kilkenny,Under 18,Non-binary,0,N
2008,Kilkenny,Under 18,In another way,0,N
2008,Kilkenny,Under 18,Unknown,0,N
2008,Kilkenny,18 to 24 years,Male,28,N
2008,Kilkenny,18 to 24 years,Female,6,N
2008,Kilkenny,18 to 24 years,Non-binary,0,N
2008,Kilkenny,18 to 24 years,In another way,0,N
2008,Kilkenny,18 to 24 years,Unknown,0,N
2008,Kilkenny,25 to 34 years,Male,49,N
2008,Kilkenny,25 to 34 years,Female,13,N
2008,Kilkenny,25 to 34 years,Non-binary,0,N
2008,Kilkenny,25 to 34 years,In another way,0,N
2008,Kilkenny,25 to 34 years,Unknown,0,N
2008,Kilkenny,35 to 44 years,Male,26,N
2008,Kilkenny,35 to 44 years,Female,18,N
2008,Kilkenny,35 to 44 years,Non-binary,0,N
2008,Kilkenny,35 to 44 years,In another way,0,N
2008,Kilkenny,35 to 44 years,Unknown,0,N
2008,Kilkenny,45 to 64 years,Male,45,N
2008,Kilkenny,45 to 64 years,Female,22,N
2008,Kilkenny,45 to 64 years,Non-binary,0,N
2008,Kilkenny,45 to 64 years,In another way,0,N
2008,Kilkenny,45 to 64 years,Unknown,0,N
2008,Kilkenny,65 years or over,Male,0,Y
2008,Kilkenny,65 years or over,Female,0,Y
2008,Kilkenny,65 years or over,Non-binary,0,N
2008,Kilkenny,65 years or over,In another way,0,N
2008,Kilkenny,65 years or over,Unknown,0,N
2008,Kilkenny,Unknown,Male,0,N
2008,Kilkenny,Unknown,Female,0,N
2008,Kilkenny,Unknown,Non-binary,0,N
2008,Kilkenny,Unknown,In another way,0,N
2008,Kilkenny,Unknown,Unknown,0,N
2008,Kerry,Under 18,Male,0,Y
2008,Kerry,Under 18,Female,0,Y
2008,Kerry,Under 18,Non-binary,0,N
2008,Kerry,Under 18,In another way,0,N
2008,Kerry,Under 18,Unknown,0,N
2008,Kerry,18 to 24 years,Male,19,N
2008,Kerry,18 to 24 years,Female,0,Y
2008,Kerry,18 to 24 years,Non-binary,0,N
2008,Kerry,18 to 24 years,In another way,0,N
2008,Kerry,18 to 24 years,Unknown,0,N
2008,Kerry,25 to 34 years,Male,41,N
2008,Kerry,25 to 34 years,Female,21,N
2008,Kerry,25 to 34 years,Non-binary,0,N
2008,Kerry,25 to 34 years,In another way,0,N
2008,Kerry,25 to 34 years,Unknown,0,N
2008,Kerry,35 to 44 years,Male,39,N
2008,Kerry,35 to 44 years,Female,31,N
2008,Kerry,35 to 44 years,Non-binary,0,N
2008,Kerry,35 to 44 years,In another way,0,N
2008,Kerry,35 to 44 years,Unknown,0,N
2008,Kerry,45 to 64 years,Male,40,N
2008,Kerry,45 to 64 years,Female,39,N
2008,Kerry,45 to 64 years,Non-binary,0,N
2008,Kerry,45 to 64 years,In another way,0,N
2008,Kerry,45 to 64 years,Unknown,0,N
2008,Kerry,65 years or over,Male,0,Y
2008,Kerry,65 years or over,Female,0,Y
2008,Kerry,65 years or over,Non-binary,0,N
2008,Kerry,65 years or over,In another way,0,N
2008,Kerry,65 years or over,Unknown,0,N
2008,Kerry,Unknown,Male,0,N
2008,Kerry,Unknown,Female,0,N
2008,Kerry,Unknown,Non-binary,0,N
2008,Kerry,Unknown,In another way,0,N
2008,Kerry,Unknown,Unknown,0,N
2008,Limerick,Under 18,Male,0,Y
2008,Limerick,Under 18,Female,0,Y
2008,Limerick,Under 18,Non-binary,0,N
2008,Limerick,Under 18,In another way,0,N
2008,Limerick,Under 18,Unknown,0,N
2008,Limerick,18 to 24 years,Male,22,N
2008,Limerick,18 to 24 years,Female,8,N
2008,Limerick,18 to 24 years,Non-binary,0,N
2008,Limerick,18 to 24 years,In another way,0,N
2008,Limerick,18 to 24 years,Unknown,0,Y
2008,Limerick,25 to 34 years,Male,53,N
2008,Limerick,25 to 34 years,Female,35,N
2008,Limerick,25 to 34 years,Non-binary,0,N
2008,Limerick,25 to 34 years,In another way,0,N
2008,Limerick,25 to 34 years,Unknown,0,N
2008,Limerick,35 to 44 years,Male,65,N
2008,Limerick,35 to 44 years,Female,31,N
2008,Limerick,35 to 44 years,Non-binary,0,N
2008,Limerick,35 to 44 years,In another way,0,N
2008,Limerick,35 to 44 years,Unknown,0,Y
2008,Limerick,45 to 64 years,Male,62,N
2008,Limerick,45 to 64 years,Female,45,N
2008,Limerick,45 to 64 years,Non-binary,0,N
2008,Limerick,45 to 64 years,In another way,0,N
2008,Limerick,45 to 64 years,Unknown,0,N
2008,Limerick,65 years or over,Male,6,N
2008,Limerick,65 years or over,Female,0,N
2008,Limerick,65 years or over,Non-binary,0,N
2008,Limerick,65 years or over,In another way,0,N
2008,Limerick,65 years or over,Unknown,0,N
2008,Limerick,Unknown,Male,0,N
2008,Limerick,Unknown,Female,0,N
2008,Limerick,Unknown,Non-binary,0,N
2008,Limerick,Unknown,In another way,0,N
2008,Limerick,Unknown,Unknown,0,N
2008,Longford,Under 18,Male,0,N
2008,Longford,Under 18,Female,0,N
2008,Longford,Under 18,Non-binary,0,N
2008,Longford,Under 18,In another way,0,N
2008,Longford,Under 18,Unknown,0,N
2008,Longford,18 to 24 years,Male,10,N
2008,Longford,18 to 24 years,Female,0,Y
2008,Longford,18 to 24 years,Non-binary,0,N
2008,Longford,18 to 24 years,In another way,0,N
2008,Longford,18 to 24 years,Unknown,0,N
2008,Longford,25 to 34 years,Male,9,N
2008,Longford,25 to 34 years,Female,0,Y
2008,Longford,25 to 34 years,Non-binary,0,N
2008,Longford,25 to 34 years,In another way,0,N
2008,Longford,25 to 34 years,Unknown,0,N
2008,Longford,35 to 44 years,Male,11,N
2008,Longford,35 to 44 years,Female,9,N
2008,Longford,35 to 44 years,Non-binary,0,N
2008,Longford,35 to 44 years,In another way,0,N
2008,Longford,35 to 44 years,Unknown,0,N
2008,Longford,45 to 64 years,Male,27,N
2008,Longford,45 to 64 years,Female,12,N
2008,Longford,45 to 64 years,Non-binary,0,N
2008,Longford,45 to 64 years,In another way,0,N
2008,Longford,45 to 64 years,Unknown,0,N
2008,Longford,65 years or over,Male,0,Y
2008,Longford,65 years or over,Female,0,Y
2008,Longford,65 years or over,Non-binary,0,N
2008,Longford,65 years or over,In another way,0,N
2008,Longford,65 years or over,Unknown,0,N
2008,Longford,Unknown,Male,0,N
2008,Longford,Unknown,Female,0,N
2008,Longford,Unknown,Non-binary,0,N
2008,Longford,Unknown,In another way,0,N
2008,Longford,Unknown,Unknown,0,N
2008,Louth,Under 18,Male,0,Y
2008,Louth,Under 18,Female,0,N
2008,Louth,Under 18,Non-binary,0,N
2008,Louth,Under 18,In another way,0,N
2008,Louth,Under 18,Unknown,0,N
2008,Louth,18 to 24 years,Male,8,N
2008,Louth,18 to 24 years,Female,0,Y
2008,Louth,18 to 24 years,Non-binary,0,N
2008,Louth,18 to 24 years,In another way,0,N
2008,Louth,18 to 24 years,Unknown,0,N
2008,Louth,25 to 34 years,Male,37,N
2008,Louth,25 to 34 years,Female,9,N
2008,Louth,25 to 34 years,Non-binary,0,N
2008,Louth,25 to 34 years,In another way,0,N
2008,Louth,25 to 34 years,Unknown,0,N
2008,Louth,35 to 44 years,Male,43,N
2008,Louth,35 to 44 years,Female,23,N
2008,Louth,35 to 44 years,Non-binary,0,N
2008,Louth,35 to 44 years,In another way,0,N
2008,Louth,35 to 44 years,Unknown,0,N
2008,Louth,45 to 64 years,Male,25,N
2008,Louth,45 to 64 years,Female,27,N
2008,Louth,45 to 64 years,Non-binary,0,N
2008,Louth,45 to 64 years,In another way,0,N
2008,Louth,45 to 64 years,Unknown,0,N
2008,Louth,65 years or over,Male,0,Y
2008,Louth,65 years or over,Female,0,Y
2008,Louth,65 years or over,Non-binary,0,N
2008,Louth,65 years or over,In another way,0,N
2008,Louth,65 years or over,Unknown,0,N
2008,Louth,Unknown,Male,0,Y
2008,Louth,Unknown,Female,0,N
2008,Louth,Unknown,Non-binary,0,N
2008,Louth,Unknown,In another way,0,N
2008,Louth,Unknown,Unknown,0,N
2008,Leitrim,Under 18,Male,0,Y
2008,Leitrim,Under 18,Female,0,N
2008,Leitrim,Under 18,Non-binary,0,N
2008,Leitrim,Under 18,In another way,0,N
2008,Leitrim,Under 18,Unknown,0,N
2008,Leitrim,18 to 24 years,Male,0,Y
2008,Leitrim,18 to 24 years,Female,0,Y
2008,Leitrim,18 to 24 years,Non-binary,0,N
2008,Leitrim,18 to 24 years,In another way,0,N
2008,Leitrim,18 to 24 years,Unknown,0,N
2008,Leitrim,25 to 34 years,Male,15,N
2008,Leitrim,25 to 34 years,Female,6,N
2008,Leitrim,25 to 34 years,Non-binary,0,N
2008,Leitrim,25 to 34 years,In another way,0,N
2008,Leitrim,25 to 34 years,Unknown,0,N
2008,Leitrim,35 to 44 years,Male,20,N
2008,Leitrim,35 to 44 years,Female,12,N
2008,Leitrim,35 to 44 years,Non-binary,0,N
2008,Leitrim,35 to 44 years,In another way,0,N
2008,Leitrim,35 to 44 years,Unknown,0,N
2008,Leitrim,45 to 64 years,Male,35,N
2008,Leitrim,45 to 64 years,Female,11,N
2008,Leitrim,45 to 64 years,Non-binary,0,N
2008,Leitrim,45 to 64 years,In another way,0,N
2008,Leitrim,45 to 64 years,Unknown,0,N
2008,Leitrim,65 years or over,Male,9,N
2008,Leitrim,65 years or over,Female,0,N
2008,Leitrim,65 years or over,Non-binary,0,N
2008,Leitrim,65 years or over,In another way,0,N
2008,Leitrim,65 years or over,Unknown,0,N
2008,Leitrim,Unknown,Male,0,Y
2008,Leitrim,Unknown,Female,0,N
2008,Leitrim,Unknown,Non-binary,0,N
2008,Leitrim,Unknown,In another way,0,N
2008,Leitrim,Unknown,Unknown,0,N
2008,Laois,Under 18,Male,0,Y
2008,Laois,Under 18,Female,0,Y
2008,Laois,Under 18,Non-binary,0,N
2008,Laois,Under 18,In another way,0,N
2008,Laois,Under 18,Unknown,0,N
2008,Laois,18 to 24 years,Male,0,Y
2008,Laois,18 to 24 years,Female,0,Y
2008,Laois,18 to 24 years,Non-binary,0,N
2008,Laois,18 to 24 years,In another way,0,N
2008,Laois,18 to 24 years,Unknown,0,N
2008,Laois,25 to 34 years,Male,17,N
2008,Laois,25 to 34 years,Female,0,Y
2008,Laois,25 to 34 years,Non-binary,0,N
2008,Laois,25 to 34 years,In another way,0,N
2008,Laois,25 to 34 years,Unknown,0,N
2008,Laois,35 to 44 years,Male,13,N
2008,Laois,35 to 44 years,Female,0,Y
2008,Laois,35 to 44 years,Non-binary,0,N
2008,Laois,35 to 44 years,In another way,0,N
2008,Laois,35 to 44 years,Unknown,0,N
2008,Laois,45 to 64 years,Male,12,N
2008,Laois,45 to 64 years,Female,10,N
2008,Laois,45 to 64 years,Non-binary,0,N
2008,Laois,45 to 64 years,In another way,0,N
2008,Laois,45 to 64 years,Unknown,0,N
2008,Laois,65 years or over,Male,0,Y
2008,Laois,65 years or over,Female,0,Y
2008,Laois,65 years or over,Non-binary,0,N
2008,Laois,65 years or over,In another way,0,N
2008,Laois,65 years or over,Unknown,0,N
2008,Laois,Unknown,Male,0,N
2008,Laois,Unknown,Female,0,N
2008,Laois,Unknown,Non-binary,0,N
2008,Laois,Unknown,In another way,0,N
2008,Laois,Unknown,Unknown,0,N
2008,Meath,Under 18,Male,0,Y
2008,Meath,Under 18,Female,7,N
2008,Meath,Under 18,Non-binary,0,N
2008,Meath,Under 18,In another way,0,N
2008,Meath,Under 18,Unknown,0,N
2008,Meath,18 to 24 years,Male,24,N
2008,Meath,18 to 24 years,Female,8,N
2008,Meath,18 to 24 years,Non-binary,0,N
2008,Meath,18 to 24 years,In another way,0,N
2008,Meath,18 to 24 years,Unknown,0,N
2008,Meath,25 to 34 years,Male,41,N
2008,Meath,25 to 34 years,Female,10,N
2008,Meath,25 to 34 years,Non-binary,0,N
2008,Meath,25 to 34 years,In another way,0,N
2008,Meath,25 to 34 years,Unknown,0,N
2008,Meath,35 to 44 years,Male,56,N
2008,Meath,35 to 44 years,Female,18,N
2008,Meath,35 to 44 years,Non-binary,0,N
2008,Meath,35 to 44 years,In another way,0,N
2008,Meath,35 to 44 years,Unknown,0,N
2008,Meath,45 to 64 years,Male,40,N
2008,Meath,45 to 64 years,Female,41,N
2008,Meath,45 to 64 years,Non-binary,0,N
2008,Meath,45 to 64 years,In another way,0,N
2008,Meath,45 to 64 years,Unknown,0,N
2008,Meath,65 years or over,Male,0,Y
2008,Meath,65 years or over,Female,0,Y
2008,Meath,65 years or over,Non-binary,0,N
2008,Meath,65 years or over,In another way,0,N
2008,Meath,65 years or over,Unknown,0,N
2008,Meath,Unknown,Male,0,N
2008,Meath,Unknown,Female,0,N
2008,Meath,Unknown,Non-binary,0,N
2008,Meath,Unknown,In another way,0,N
2008,Meath,Unknown,Unknown,0,N
2008,Monaghan,Under 18,Male,0,N
2008,Monaghan,Under 18,Female,0,N
2008,Monaghan,Under 18,Non-binary,0,N
2008,Monaghan,Under 18,In another way,0,N
2008,Monaghan,Under 18,Unknown,0,N
2008,Monaghan,18 to 24 years,Male,13,N
2008,Monaghan,18 to 24 years,Female,0,Y
2008,Monaghan,18 to 24 years,Non-binary,0,N
2008,Monaghan,18 to 24 years,In another way,0,N
2008,Monaghan,18 to 24 years,Unknown,0,N
2008,Monaghan,25 to 34 years,Male,12,N
2008,Monaghan,25 to 34 years,Female,0,Y
2008,Monaghan,25 to 34 years,Non-binary,0,N
2008,Monaghan,25 to 34 years,In another way,0,N
2008,Monaghan,25 to 34 years,Unknown,0,N
2008,Monaghan,35 to 44 years,Male,22,N
2008,Monaghan,35 to 44 years,Female,10,N
2008,Monaghan,35 to 44 years,Non-binary,0,N
2008,Monaghan,35 to 44 years,In another way,0,N
2008,Monaghan,35 to 44 years,Unknown,0,N
2008,Monaghan,45 to 64 years,Male,21,N
2008,Monaghan,45 to 64 years,Female,0,Y
2008,Monaghan,45 to 64 years,Non-binary,0,N
2008,Monaghan,45 to 64 years,In another way,0,N
2008,Monaghan,45 to 64 years,Unknown,0,N
2008,Monaghan,65 years or over,Male,0,Y
2008,Monaghan,65 years or over,Female,0,Y
2008,Monaghan,65 years or over,Non-binary,0,N
2008,Monaghan,65 years or over,In another way,0,N
2008,Monaghan,65 years or over,Unknown,0,N
2008,Monaghan,Unknown,Male,0,N
2008,Monaghan,Unknown,Female,0,Y
2008,Monaghan,Unknown,Non-binary,0,N
2008,Monaghan,Unknown,In another way,0,N
2008,Monaghan,Unknown,Unknown,0,N
2008,Mayo,Under 18,Male,0,Y
2008,Mayo,Under 18,Female,0,Y
2008,Mayo,Under 18,Non-binary,0,N
2008,Mayo,Under 18,In another way,0,N
2008,Mayo,Under 18,Unknown,0,N
2008,Mayo,18 to 24 years,Male,19,N
2008,Mayo,18 to 24 years,Female,7,N
2008,Mayo,18 to 24 years,Non-binary,0,N
2008,Mayo,18 to 24 years,In another way,0,N
2008,Mayo,18 to 24 years,Unknown,0,N
2008,Mayo,25 to 34 years,Male,33,N
2008,Mayo,25 to 34 years,Female,0,Y
2008,Mayo,25 to 34 years,Non-binary,0,N
2008,Mayo,25 to 34 years,In another way,0,N
2008,Mayo,25 to 34 years,Unknown,0,N
2008,Mayo,35 to 44 years,Male,23,N
2008,Mayo,35 to 44 years,Female,12,N
2008,Mayo,35 to 44 years,Non-binary,0,N
2008,Mayo,35 to 44 years,In another way,0,N
2008,Mayo,35 to 44 years,Unknown,0,N
2008,Mayo,45 to 64 years,Male,32,N
2008,Mayo,45 to 64 years,Female,25,N
2008,Mayo,45 to 64 years,Non-binary,0,N
2008,Mayo,45 to 64 years,In another way,0,N
2008,Mayo,45 to 64 years,Unknown,0,N
2008,Mayo,65 years or over,Male,0,Y
2008,Mayo,65 years or over,Female,0,N
2008,Mayo,65 years or over,Non-binary,0,N
2008,Mayo,65 years or over,In another way,0,N
2008,Mayo,65 years or over,Unknown,0,N
2008,Mayo,Unknown,Male,0,N
2008,Mayo,Unknown,Female,0,N
2008,Mayo,Unknown,Non-binary,0,N
2008,Mayo,Unknown,In another way,0,N
2008,Mayo,Unknown,Unknown,0,N
2008,Offaly,Under 18,Male,0,Y
2008,Offaly,Under 18,Female,0,Y
2008,Offaly,Under 18,Non-binary,0,N
2008,Offaly,Under 18,In another way,0,N
2008,Offaly,Under 18,Unknown,0,N
2008,Offaly,18 to 24 years,Male,12,N
2008,Offaly,18 to 24 years,Female,8,N
2008,Offaly,18 to 24 years,Non-binary,0,N
2008,Offaly,18 to 24 years,In another way,0,N
2008,Offaly,18 to 24 years,Unknown,0,N
2008,Offaly,25 to 34 years,Male,30,N
2008,Offaly,25 to 34 years,Female,9,N
2008,Offaly,25 to 34 years,Non-binary,0,N
2008,Offaly,25 to 34 years,In another way,0,N
2008,Offaly,25 to 34 years,Unknown,0,N
2008,Offaly,35 to 44 years,Male,28,N
2008,Offaly,35 to 44 years,Female,11,N
2008,Offaly,35 to 44 years,Non-binary,0,N
2008,Offaly,35 to 44 years,In another way,0,N
2008,Offaly,35 to 44 years,Unknown,0,N
2008,Offaly,45 to 64 years,Male,35,N
